Date;omm_id;nombre;summary;temperatura;humidity;pressure;windSpeed;uvIndex;temperatureMin;temperatureMax;precipAccumulation
2022-04-23;Marcos Juarez Aero;87467;Clear throughout the day.;15.84;0.75;1007.3;17.78;6;7.77;23.91;0.8256
2022-04-24;Marcos Juarez Aero;87467;Clear throughout the day.;20.555;0.72;1004.7;22.77;5;13.73;27.38;0.1704
2022-04-25;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;22.95;0.8;1004.9;16.76;4;19.18;26.72;0.0264
2022-04-26;Marcos Juarez Aero;87467;Rain overnight.;24.39;0.86;1001.1;16.64;4;18.83;29.95;0.4368
2022-04-27;Marcos Juarez Aero;87467;Clear throughout the day.;18.815;0.55;1007.3;18.77;5;12.03;25.6;2.2728
2022-04-28;Marcos Juarez Aero;87467;Clear throughout the day.;13.489999999999998;0.38;1020.2;14.44;5;7.49;19.49;0.1344
2022-04-29;Marcos Juarez Aero;87467;Clear throughout the day.;11.56;0.4;1025.4;12.46;5;3.89;19.23;0.0
2022-04-30;Marcos Juarez Aero;87467;Overcast throughout the day.;13.865;0.53;1019.3;9.54;4;9.02;18.71;0.0
2022-05-01;Marcos Juarez Aero;87467;Clear throughout the day.;12.845;0.61;1016.8;8.32;5;3.91;21.78;0.0
2022-05-02;Marcos Juarez Aero;87467;Overcast throughout the day.;13.25;0.65;1021.3;12.82;3;7.72;18.78;0.0144
2022-05-03;Marcos Juarez Aero;87467;Clear throughout the day.;12.81;0.63;1023.0;5.97;5;5.52;20.1;0.0
2022-05-04;Marcos Juarez Aero;87467;Clear throughout the day.;14.39;0.64;1019.3;12.34;5;5.64;23.14;0.0
2022-05-05;Marcos Juarez Aero;87467;Clear throughout the day.;16.125;0.62;1018.2;15.17;4;7.66;24.59;0.0
2022-05-06;Marcos Juarez Aero;87467;Clear throughout the day.;17.325;0.71;1019.9;11.52;4;9.53;25.12;0.0
2022-05-07;Marcos Juarez Aero;87467;Clear throughout the day.;18.44;0.77;1019.7;14.83;4;11.85;25.03;0.0
2022-05-08;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;19.215;0.72;1016.4;15.81;3;13.15;25.28;0.0
2022-05-09;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;19.285;0.68;1018.2;7.34;4;13.04;25.53;0.0
2022-05-10;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;18.025;0.69;1017.3;7.92;4;11.89;24.16;0.0168
2022-05-11;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;16.2;0.76;1019.5;9.53;4;9.66;22.74;0.0
2022-05-12;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;15.235;0.71;1017.0;17.54;4;9.22;21.25;0.0
2022-05-13;Marcos Juarez Aero;87467;Overcast throughout the day.;15.719999999999999;0.78;1016.1;11.26;3;10.99;20.45;0.07919999999999999
2022-05-14;Marcos Juarez Aero;87467;Possible light rain overnight.;16.53;0.65;1019.1;10.54;3;12.59;20.47;0.0672
2022-05-15;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;12.5;0.6;1024.5;17.36;4;8.15;16.85;1.5672
2022-05-16;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;9.785;0.58;1027.3;20.01;4;3.97;15.6;0.0
2022-05-17;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;9.83;0.66;1028.2;22.69;3;4.01;15.65;0.0
2022-05-18;Marcos Juarez Aero;87467;Clear throughout the day.;9.105;0.68;1026.8;9.43;4;1.57;16.64;0.0
2022-05-19;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;9.44;0.66;1020.9;11.16;3;0.95;17.93;0.0
2022-05-20;Marcos Juarez Aero;87467;Clear throughout the day.;13.43;0.66;1016.6;15.75;4;4.78;22.08;0.0
2022-05-21;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;15.55;0.58;1020.0;7.7;3;8.5;22.6;0.0
2022-05-22;Marcos Juarez Aero;87467;Clear throughout the day.;14.49;0.65;1017.1;14.46;3;6.05;22.93;0.0
2022-05-23;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;17.25;0.72;1013.0;15.58;3;10.26;24.24;0.0
2022-05-24;Marcos Juarez Aero;87467;Possible light rain overnight.;17.41;0.76;1012.7;9.36;3;13.07;21.75;0.8136
2022-05-25;Marcos Juarez Aero;87467;Possible drizzle in the morning.;13.0;0.88;1019.0;18.49;3;9.83;16.17;2.1288
2022-05-26;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;10.27;0.75;1023.8;11.68;4;3.96;16.58;0.0528
2022-05-27;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;13.08;0.75;1018.7;9.11;3;8.14;18.02;0.12
2022-05-28;Marcos Juarez Aero;87467;Overcast throughout the day.;12.045000000000002;0.77;1014.6;7.1;3;6.83;17.26;0.0
2022-05-29;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;9.165;0.52;1017.5;14.08;3;4.85;13.48;0.0504
2022-05-30;Marcos Juarez Aero;87467;Clear throughout the day.;6.4399999999999995;0.33;1021.6;9.11;3;-0.96;13.84;0.0
2022-05-31;Marcos Juarez Aero;87467;Overcast throughout the day.;6.68;0.4;1021.5;7.58;3;-0.74;14.1;0.0552
2022-06-01;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;8.915;0.49;1021.4;9.14;3;4.07;13.76;0.024
2022-06-02;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;9.565;0.6;1023.5;10.75;2;3.93;15.2;0.0456
2022-06-03;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;9.09;0.63;1022.7;16.0;3;1.97;16.21;0.0
2022-06-04;Marcos Juarez Aero;87467;Clear throughout the day.;10.765;0.72;1017.4;13.73;3;3.23;18.3;0.0
2022-06-05;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;11.445;0.75;1016.2;6.49;3;3.72;19.17;0.0
2022-06-06;Marcos Juarez Aero;87467;Clear throughout the day.;12.25;0.7;1016.6;5.36;3;4.56;19.94;0.0
2022-06-07;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;12.71;0.68;1014.1;10.14;3;5.15;20.27;0.0
2022-06-08;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;12.86;0.75;1016.0;9.61;3;5.58;20.14;0.0
2022-06-09;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;12.995000000000001;0.74;1019.5;13.03;3;6.82;19.17;0.0
2022-06-10;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;7.58;0.31;1029.6;9.83;3;1.21;13.95;0.0
2022-06-11;Marcos Juarez Aero;87467;Clear throughout the day.;9.344999999999999;0.38;1025.2;9.85;3;0.04;18.65;0.0
2022-06-12;Marcos Juarez Aero;87467;Clear throughout the day.;12.889999999999999;0.46;1021.6;15.18;3;3.65;22.13;0.0
2022-06-13;Marcos Juarez Aero;87467;Clear throughout the day.;13.56;0.42;1018.4;20.46;4;5.91;21.21;0.0
2022-06-14;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;13.844999999999999;0.53;1014.0;16.38;3;5.99;21.7;0.0
2022-06-15;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;12.675;0.65;1015.1;6.13;3;5.67;19.68;0.0
2022-06-16;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;12.345;0.59;1014.2;13.06;3;5.62;19.07;0.0
2022-06-17;Marcos Juarez Aero;87467;Clear throughout the day.;10.495000000000001;0.53;1016.6;16.13;3;3.76;17.23;0.0
2022-06-18;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;10.23;0.37;1018.5;14.42;3;1.93;18.53;0.0
2022-06-19;Marcos Juarez Aero;87467;Clear throughout the day.;12.52;0.47;1016.9;12.89;3;6.06;18.98;0.0
2022-06-20;Marcos Juarez Aero;87467;Overcast throughout the day.;11.860000000000001;0.51;1014.8;10.25;2;4.87;18.85;0.0
2022-06-21;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;10.155000000000001;0.59;1015.8;13.9;2;3.03;17.28;0.0
2022-06-22;Marcos Juarez Aero;87467;Overcast throughout the day.;7.625;0.63;1019.7;16.41;2;3.65;11.6;0.0072
2022-06-23;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;6.3100000000000005;0.69;1020.9;8.43;3;-0.36;12.98;0.0
2022-06-24;Marcos Juarez Aero;87467;Overcast throughout the day.;8.7;0.81;1024.6;11.14;2;4.29;13.11;0.0912
2022-06-25;Marcos Juarez Aero;87467;Overcast throughout the day.;7.24;0.67;1030.8;11.48;2;1.54;12.94;0.0
2022-06-26;Marcos Juarez Aero;87467;Overcast throughout the day.;8.305;0.7;1023.3;11.33;2;4.28;12.33;0.019200000000000002
2022-06-27;Marcos Juarez Aero;87467;Rain in the evening and overnight.;10.305;0.8;1017.6;5.64;2;7.37;13.24;1.5288000000000002
2022-06-28;Marcos Juarez Aero;87467;Light rain in the morning.;12.82;0.78;1019.4;10.8;3;7.48;18.16;5.7696000000000005
2022-06-29;Marcos Juarez Aero;87467;Clear throughout the day.;14.325;0.63;1012.9;21.65;3;7.93;20.72;0.0
2022-06-30;Marcos Juarez Aero;87467;Clear throughout the day.;11.95;0.56;1017.5;10.9;3;6.22;17.68;0.0
2022-07-01;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;12.35;0.79;1008.0;16.44;3;6.36;18.34;0.19680000000000003
2022-07-02;Marcos Juarez Aero;87467;Clear throughout the day.;11.545;0.46;1016.3;14.36;3;6.12;16.97;0.0
2022-07-03;Marcos Juarez Aero;87467;Clear throughout the day.;8.995000000000001;0.42;1019.6;9.03;3;1.33;16.66;0.0
2022-07-04;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;13.524999999999999;0.54;1016.1;9.47;3;7.6;19.45;0.0
2022-07-05;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;10.149999999999999;0.75;1016.7;8.42;3;2.72;17.58;0.0
2022-07-06;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;13.365;0.84;1008.3;14.85;3;6.12;20.61;0.07200000000000001
2022-07-07;Marcos Juarez Aero;87467;Clear throughout the day.;10.265;0.35;1019.2;14.06;3;4.73;15.8;0.0216
2022-07-08;Marcos Juarez Aero;87467;Overcast throughout the day.;9.23;0.34;1017.5;13.25;2;2.79;15.67;0.20879999999999999
2022-07-09;Marcos Juarez Aero;87467;Clear throughout the day.;15.93;0.73;1005.5;15.09;3;6.75;25.11;0.0
2022-07-10;Marcos Juarez Aero;87467;Clear throughout the day.;16.38;0.67;1004.8;20.89;3;10.97;21.79;0.012
2022-07-11;Marcos Juarez Aero;87467;Overcast throughout the day.;10.695;0.41;1014.1;25.68;2;6.65;14.74;0.1056
2022-07-12;Marcos Juarez Aero;87467;Clear throughout the day.;8.09;0.55;1020.2;12.48;3;0.57;15.61;0.0
2022-07-13;Marcos Juarez Aero;87467;Clear throughout the day.;12.584999999999999;0.57;1012.3;22.16;3;5.11;20.06;0.0
2022-07-14;Marcos Juarez Aero;87467;Clear throughout the day.;13.335;0.75;1007.5;13.98;3;6.55;20.12;0.0
2022-07-15;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;10.575;0.76;1011.8;23.98;3;6.59;14.56;0.0216
2022-07-16;Marcos Juarez Aero;87467;Possible drizzle in the morning.;7.404999999999999;0.73;1017.0;25.65;2;4.38;10.43;0.36960000000000004
2022-07-17;Marcos Juarez Aero;87467;Clear throughout the day.;8.54;0.51;1018.6;18.22;4;-0.14;17.22;0.0
2022-07-18;Marcos Juarez Aero;87467;Clear throughout the day.;10.89;0.58;1021.8;9.35;3;3.44;18.34;0.0
2022-07-19;Marcos Juarez Aero;87467;Clear throughout the day.;11.69;0.62;1022.6;11.36;4;3.05;20.33;0.0
2022-07-20;Marcos Juarez Aero;87467;Clear throughout the day.;14.085;0.72;1012.7;14.7;4;5.41;22.76;0.0
2022-07-21;Marcos Juarez Aero;87467;Overcast throughout the day.;14.23;0.73;1013.1;9.62;3;7.51;20.95;0.019200000000000002
2022-07-22;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;14.785;0.69;1013.9;9.36;3;6.57;23.0;0.0912
2022-07-23;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;18.775;0.83;1010.6;10.88;3;11.99;25.56;0.0
2022-07-24;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;19.945;0.85;1012.5;11.19;3;14.11;25.78;0.3024
2022-07-25;Marcos Juarez Aero;87467;Rain in the morning.;19.275;0.91;1013.4;13.14;3;15.26;23.29;3.8280000000000003
2022-07-26;Marcos Juarez Aero;87467;Mostly cloudy throughout the day.;21.105;0.86;1012.6;8.14;3;16.41;25.8;1.4064
2022-07-27;Marcos Juarez Aero;87467;Overcast throughout the day.;16.009999999999998;0.91;1014.2;20.29;3;12.66;19.36;0.31679999999999997
2022-07-28;Marcos Juarez Aero;87467;Clear throughout the day.;12.455;0.6;1018.4;26.8;4;7.37;17.54;0.1656
2022-07-29;Marcos Juarez Aero;87467;Clear throughout the day.;12.32;0.39;1019.5;8.76;4;3.45;21.19;0.0
2022-07-30;Marcos Juarez Aero;87467;Partly cloudy throughout the day.;13.605;0.41;1015.2;14.32;4;5.26;21.95;0.0
2022-07-31;Marcos Juarez Aero;87467;Clear throughout the day.;15.175;0.52;1016.3;8.33;4;7.57;22.78;0.0
