Date;omm_id;nombre;summary;temperatura;humidity;pressure;windSpeed;uvIndex;temperatureMin;temperatureMax;precipAccumulation
2022-06-28;La Florida;1;Rain in the morning.;9.11;0.67;1020.1;7.26;3;3.1;15.12;7.216800000000001
2022-06-29;La Florida;1;Partly cloudy throughout the day.;14.17;0.32;1011.1;10.54;3;6.84;21.5;0.0
2022-06-30;La Florida;1;Clear throughout the day.;8.105;0.52;1017.6;8.8;4;3.27;12.94;0.0
2022-07-01;La Florida;1;Clear throughout the day.;10.16;0.57;1006.4;7.79;4;2.62;17.7;0.0
2022-07-02;La Florida;1;Mostly cloudy throughout the day.;6.735;0.46;1017.4;7.36;3;2.01;11.46;0.0072
2022-07-03;La Florida;1;Clear throughout the day.;7.609999999999999;0.4;1018.0;8.45;3;1.93;13.29;0.0
2022-07-04;La Florida;1;Clear throughout the day.;9.07;0.53;1016.3;7.28;3;2.57;15.57;0.0
2022-07-05;La Florida;1;Clear throughout the day.;9.165000000000001;0.41;1015.4;7.07;3;2.44;15.89;0.0
2022-07-06;La Florida;1;Clear throughout the day.;13.41;0.48;1006.6;9.62;3;5.09;21.73;0.0
2022-07-07;La Florida;1;Clear throughout the day.;5.779999999999999;0.4;1019.7;8.28;3;0.36;11.2;0.0
2022-07-08;La Florida;1;Partly cloudy throughout the day.;8.675;0.45;1014.8;8.66;3;2.16;15.19;0.0048000000000000004
2022-07-09;La Florida;1;Clear throughout the day.;15.125;0.37;1003.5;11.66;3;5.65;24.6;0.0
2022-07-10;La Florida;1;Partly cloudy throughout the day.;11.07;0.3;1007.3;10.03;3;6.23;15.91;0.0456
2022-07-11;La Florida;1;Mostly cloudy throughout the day.;5.96;0.41;1017.0;8.89;3;1.11;10.81;0.1776
2022-07-12;La Florida;1;Clear throughout the day.;6.405;0.39;1018.4;8.78;4;-0.35;13.16;0.0
2022-07-13;La Florida;1;Clear throughout the day.;10.145;0.35;1008.8;9.07;4;4.32;15.97;0.0
2022-07-14;La Florida;1;Clear throughout the day.;10.225;0.48;1006.4;8.4;3;3.77;16.68;0.0
2022-07-15;La Florida;1;Overcast throughout the day.;4.6899999999999995;0.73;1014.6;8.46;2;1.29;8.09;0.2592
2022-07-16;La Florida;1;Mostly cloudy throughout the day.;4.04;0.69;1020.1;11.84;2;0.03;8.05;0.7272000000000001
2022-07-17;La Florida;1;Clear throughout the day.;6.745;0.34;1016.2;9.83;4;-1.1;14.59;0.0
2022-07-18;La Florida;1;Clear throughout the day.;6.949999999999999;0.4;1021.7;8.33;4;2.36;11.54;0.0
2022-07-19;La Florida;1;Clear throughout the day.;8.265;0.51;1021.3;8.67;4;1.23;15.3;0.0
2022-07-20;La Florida;1;Clear throughout the day.;11.625;0.47;1011.3;7.18;4;3.23;20.02;0.0
2022-07-21;La Florida;1;Mostly cloudy throughout the day.;12.454999999999998;0.43;1013.2;7.74;3;8.01;16.9;0.0
2022-07-22;La Florida;1;Clear throughout the day.;14.39;0.62;1013.1;7.75;4;7.92;20.86;0.0
2022-07-23;La Florida;1;Clear throughout the day.;16.16;0.74;1009.9;7.57;4;9.79;22.53;0.1008
2022-07-24;La Florida;1;Mostly cloudy throughout the day.;15.87;0.83;1012.9;6.83;4;10.95;20.79;1.8696
2022-07-25;La Florida;1;Overcast throughout the day.;15.370000000000001;0.91;1013.3;5.8;3;11.98;18.76;0.7824
2022-07-26;La Florida;1;Mostly cloudy throughout the day.;16.465;0.86;1013.2;6.34;4;11.57;21.36;0.4368
2022-07-27;La Florida;1;Mostly cloudy throughout the day.;12.235;0.87;1015.2;4.67;4;8.36;16.11;0.2544
2022-07-28;La Florida;1;Clear throughout the day.;10.184999999999999;0.45;1020.0;11.94;4;5.02;15.35;0.0
2022-07-29;La Florida;1;Partly cloudy throughout the day.;12.16;0.22;1019.0;8.68;4;4.81;19.51;0.0
2022-07-30;La Florida;1;Partly cloudy throughout the day.;13.129999999999999;0.26;1013.0;8.28;4;6.92;19.34;0.0
2022-07-31;La Florida;1;Clear throughout the day.;13.584999999999999;0.45;1015.9;7.69;4;7.52;19.65;0.0
