omm_id;hydro_year;helio;hr;nub;prcp;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed;caudal
87244;1984;;69.33532934131736;4.482035928143713;2.194011976047904;974.0724550898204;;11.438922155688623;24.265269461077846;17.80329341317365;10.781381381381381;15.37125748502994;2.8206586826347304;1.3179640718562875;
87244;1985;;67.85753424657534;4.191780821917808;2.294794520547945;973.6364383561644;1010.8072847682118;12.683561643835617;26.024109589041093;19.574794520547947;12.197808219178082;15.117808219178082;3.292054794520548;1.601095890410959;
87244;1986;;69.75988700564972;4.179271708683474;3.0836111111111113;973.8180790960452;1013.2008498583571;12.9635593220339;25.73697478991597;19.402824858757064;12.253651685393258;13.11484593837535;2.877591036414566;1.611864406779661;
87244;1987;;68.51366120218579;4.008196721311475;2.331967213114754;973.8846994535519;1013.4109289617487;11.562021857923497;25.31393442622951;18.337158469945354;11.097513812154697;14.254098360655737;2.8904371584699455;1.4030054644808743;
87244;1988;;60.53972602739726;3.117808219178082;1.715068493150685;974.2739726027397;1013.7768595041322;9.931232876712329;26.81263736263736;19.121369863013697;9.681230769230769;12.745205479452055;3.6295890410958904;1.7501369863013698;
87244;1989;;72.16850828729282;4.142465753424657;2.6084931506849314;973.8052054794521;1013.1898351648351;12.985911602209944;25.33956043956044;18.874794520547944;10.501239669421489;13.315068493150685;3.8958904109589043;1.893150684931507;
87244;1990;;71.24517906336088;4.024657534246575;1.951780821917808;974.0600000000001;1013.4589041095891;13.192561983471073;25.822589531680443;19.295890410958904;11.17837837837838;13.780821917808218;4.060547945205479;1.926027397260274;
87244;1991;;73.80054644808743;4.379781420765028;2.87896174863388;973.36912568306;1012.8591780821918;12.909289617486339;24.504918032786883;18.455737704918032;11.696820809248555;13.169398907103826;3.7153005464480873;1.7959016393442622;
87244;1992;;73.52054794520548;4.156164383561644;2.157260273972603;974.0386301369863;1013.5632311977716;12.923561643835617;24.794794520547946;18.463561643835614;11.153972602739726;12.147945205479452;3.888219178082192;1.655890410958904;
87244;1993;;70.95068493150686;3.7041095890410958;2.715890410958904;974.1594520547945;1013.2851393188854;12.150410958904109;24.919999999999998;18.419452054794522;11.203013698630137;16.07945205479452;3.3794520547945206;1.5641095890410959;
